k_u,k_v,cosine
85,100,0.09509331937770568
3,9,0.05247695056989436
3,5,0.18312710450754954
9,1730,0.014466864696177032
2,97,0.16352026059003
16,97,0.12337828089774522
3,45,0.14496893964916727
7,7,0.04094680665532552
4,4,0.05426318580956448
24,131,0.22931661382141388
3,4,0.023273488483244106
3,6,0.03003858297667182
5,8,0.0
191,224,0.018737023080088382
191,535,0.04868894282121869
158,814,0.04269661984070143
28,1401,0.1798201207774909
2,21,0.04018360916543337
2,2,0.24811670469096037
46,58,0.19565038749878777
9,15,0.07178027909335608
6,8,0.04195379188712338
4,5,0.13605249661992636
53,119,0.01210092625312488
12,18,0.20692007152944333
6,33,0.063641152226036
4,21,0.05987276492518065
3,4,0.014415419752468073
16,103,0.09096393720717211
4,16,0.15458055032846235
6,51,0.2237741598855551
4,15,0.1126107710422968
2,10,0.30969281723740816
3,12,0.0
66,212,0.13227547270987688
18,21,0.029288667931191302
2,1020,0.03826668494973391
11,6837,0.03041471833873585
12,13,0.062119048088843165
16,23,0.10858618362520911
2,23,0.06203766550202788
41,53,0.14320653285130175
14,221,0.140449502434848
4,85,0.14514203241077797
2,3,0.07290606208172556
9,24,0.054836982725640505
2,4,0.22684504469112673
2,4,0.25038951385153513
6,12,0.17313916960729447
72,83,0.06258114824793562
5,43,0.19387454438675697
15,18,0.15461959548369789
2,11,0.06324708189899098
46,1224,0.09255498741899436
2,66,0.05001820650575004
5,6,0.03855118698062621
46,59,0.14000522697862935
3,17,0.19705736569252033
11,12,0.08674542806596712
10,11,0.019920887372014594
2,93,0.05419798143774064
2,328,0.0037237426072814638
28,496,0.09666009948272059
106,496,0.10608116660837125
16,496,0.07146602976017503
15,496,0.12369836473416637
9,496,0.08003027185361916
3,496,0.12273669675872144
7,496,0.13102463525387403
63,496,0.15330300794328477
3,7,0.036117358070370476
15,155,0.13226622693762166
159,393,0.009111144217986419
79,159,0.11855426598761484
31,72,0.20051544236281676
29,72,0.10627662905513696
25,62,0.16804807312391842
3,5,0.045481107523764684
11,25,0.20972659770387236
125,852,0.1563621241160086
17,65,0.22892804333159777
50,65,0.12687050472117428
8,17,0.06410693359033168
13,14,0.08054912727031435
3,5,0.04070247913435458
103,874,0.010139730885566916
10,16,0.048311054537489885
6,23,0.10088869525765465
6,17,0.10554544663488122
8,27,0.033468944562150896
4,12,0.05033714596575202
3,37,0.1882817132520878
5,7,0.04082428583000645
3,4,0.02604331099476277
110,216,0.04031682029394071
5,15,0.10867511435509446
6,8,0.12391470057870388
11,30,0.014549281237198848
5,44,0.1605926298597772
4,24,0.05968353815189889
3,39,0.10363432010158583
14,39,0.18030345928066177
3,27,0.07249817699345061
8,11,0.002307323785913522
4,13,0.1722958622383852
27,3184,0.14002352446184274
129,3184,0.10108492050243521
9,3184,0.022922662495932035
5,30,0.1266627168650425
11,30,0.10879846161904239
16,30,0.22006184499524428
12,30,0.21993169070654417
3,13,0.0
38,721,0.08787024231704241
2,154,0.22201077080389112
14,19,0.0
4,35,0.03840229503424284
3,6,0.009614338763040828
4,12,0.15502588744576934
6,9,0.02480146611333385
3,402,0.09098382166409202
133,164,0.05551268705145638
15,133,0.007134210799231513
2,47,0.18184954163695327
3,6,0.18794657584975802
4,20,0.04569359669160221
20,42,0.15127718948668673
11,42,0.12567854231222544
5,90,0.05685760159810903
5,123,0.2203619817353354
5,21,0.18058394033557557
5,91,0.19379731985719995
14,78,0.13191996497077152
2,12,0.08732859192580099
4,11,0.06008345443168116
4,11,0.038777255592750165
80,2014,0.0068948935480373985
8,35,0.23995038034730581
3,3999,0.043655127632219834
3,7,0.231912522335521
25,83,0.08070246160191095
2,3,0.05431661047916024
8,21,0.058550753125176255
42,73,0.20743624911345035
73,198,0.1577686172684425
73,294,0.19411517981197163
5,20003,0.20570532445061568
218,537,0.06975075727199664
4,94,0.14788205025282652
9,15,0.09419100164995989
2,18,0.2041143138841221
17,55,0.0761491868493257
8,10,0.055116538098379866
3,8,0.14802538005935847
16,17,0.13301084611273237
2,3,0.026123004949443064
2,2,0.11256379713457942
2,126,0.1753902112371767
3,41,0.09244126769148157
7,12,0.23130141849760932
2,8,0.22051348225646739
2,13,0.20895374976546385
4,13,0.06660417441693964
9,22,0.13738304043647878
14,49,0.04515456516266476
29,79,0.1604186091313095
123,137,0.1476255758874863
29,1891,0.1950738722759405
23,1891,0.07635017844888381
28,1891,0.05633018433497396
18,1891,0.18553804553546016
3,1891,0.06785273422416027
2,5,0.053970024261860886
17,31,0.13681672939139694
70,1731,0.07693996886939744
34,1731,0.03608778068843469
2,5,0.03010406330422416
5,18,0.08897673347965089
2,4,0.19298178507690333
5,17,0.14874854772337115
8,40,0.15611518062404453
12,38,0.05150367865750989
38,60,0.1142773713681428
3,4,0.022115727475278422
6,11,0.18762285967915368
6,17,0.10137249581710137
2,5,0.2198238547523591
4,119,0.1558049755139336
10,68,0.10152209971280089
13,68,0.06406313635518675
27,66,0.13578257467715998
276,361,0.0022134484272663363
18,361,0.046736932158151
3,11,0.2374436271363971
45,420,0.18445270680021597
9,73,0.08463523014650207
6,27,0.03285017185472593
3,128,0.11361923640989657
7,10,0.19397164718253662
2,8,0.01605910961036304
5,1936,0.047150416733657614
2,11,0.09776928334311444
149,7739,0.1285882289659784
4,149,0.1706407244805409
25,149,0.1384523863787885
2,24,0.010288672267463352
3,1562,0.1282590713585714
3,17,0.03927531875049119
53,250,0.004392234920554133
6,76,0.009145356412492665
12,116,0.06773104693924706
10,116,0.17038233080572446
2,116,0.11925543622184895
4,8,0.13899041870438933
38,118,0.19427206456818527
3,158,0.31281166908408353
8,89,0.14580674925995202
348,478,0.1312619139345091
23,348,0.11540977844214462
9,348,0.14270855974226226
29,35,0.23780768852999068
22,35,0.2072063911848068
9,19,0.0920792984373892
223,858,0.17730890408859812
3,8,0.10585718528916557
8,461,0.03387855439338759
75,461,0.03664024534795958
6,11,0.06261060981711725
9,26,0.07215422301833789
9,110,0.1430175231208455
4,4,0.0026077333481377882
3,10,0.055864734779336005
84,213,0.12086891723782159
63,177,0.06663589720624205
17,24,0.12366766403081825
2,141,0.010634289186679467
5,23,0.04489684301027966
4,6,0.03245506385295491
3,205,0.0
5,10,0.18941008954421865
278,1929,0.1294116709604562
2,1929,0.13412915275914025
33,1929,0.06379738837567843
5,60,0.010529121574495379
60,78,0.08621264972416232
5,5,0.15313915840702302
13,15,0.1419448166929908
11,49,0.09380861014944855
4,22,0.11863513276788412
76,171,0.025729177815985226
6,6,0.11619320716407053
3,53,0.05327151306901965
6,9,0.031228489825480703
3,10,0.0935599904225339
8,16,0.10253540986836063
11,85,0.13454901631056698
11,127,0.09309036090990291
22,27,0.22056797660670552
4,5,0.10018182418491905
8,640,0.0865425980097234
13,13657,0.024238871186520006
3,72,0.05254052104355999
2,5,0.005253137955154113
7,251,0.03861885067724468
2,12,0.0537372687525743
60,143,0.06134476422043067
16,60,0.06444614422322598
4,8,0.11342569636381425
2,11,0.0229062954947662
2,63,0.08649230649823647
12,18,0.08013671548103657
31,500,0.05245922370442012
10,500,0.036619373783971385
44,185,0.20173405682125878
56,185,0.11999384524598165
9,17,0.052310352966274135
3,15,0.10473876371891781
12,30,0.06740967757752857
4,6,0.06533284024472986
3,4,0.0381469309929429
3,6,0.036183433615505814
3,4,0.033042413507555955
3,6,0.03164886804625902
2,28,0.06732346335649485
10,44,0.08017730682419584
13,59,0.12717397319106377
9,70,0.29795352896290894
42,70,0.20808989903948988
9,70,0.06260034729052366
41,70,0.1829006803752428
2,9,0.08784748197740254
22,2349,0.01814130643426104
293,1744,0.06015743731812969
25,293,0.10492019335834865
15,54,0.04808097572966792
3,12,0.05731360321911293
38,44,0.21930725731882394
7,18,0.05684913009122348
6,16,0.11441155761289637
7,8,0.02402583533189347
3,10,0.11134366948054565
9,1293,0.024198151727125763
2,6,0.05113214422585999
53,93,0.04986011473502381
5,12,0.11701228643628853
18,27,0.17855714195245187
3,6,0.07129112594633583
2,5,0.05241295667139999
4,9,0.028671303777280936
2,4,0.005841233030269106
18,36,0.01822006214791817
4,14,0.09259167354097748
13,367,0.2868436064380118
3,367,0.04376186567448961
367,981,0.14341589023485946
10,367,0.08761759303132301
66,258,0.08976034811188681
5,66,0.10228961796387173
66,6837,0.11780223710450838
3,3,0.0715382726259505
22,24,0.1280084713818389
4,8,0.11224949896022063
2,62,0.16526404731666994
6,258,0.14888502992046396
2,18,0.0976063645073568
295,811,0.20910787194875258
295,1475,0.1254766513637558
3,15,0.039320777334289354
73,84,0.05447157219451294
84,135,0.07548940338336795
7,35,0.07597959369999271
11,147,0.03259396129829568
2,3,0.12885208125621625
71,128,0.10896584478878059
8,12,0.12866263829535496
30,46,0.0747763056029041
2,129,0.08206012948794439
129,4081,0.10080479009281362
8,14,0.20167461305873194
29,55,0.16758190635146542
6,10,0.012183186345092849
64,74,0.05965906534643233
88,316,0.15593943508929076
6,316,0.07334421700856095
33,36,0.14050775253855408
3,11,0.050987216555778675
3,26,0.08340981026405576
2,3,0.02775257267087621
6,39,0.12593705392071808
12,38,0.267502736638827
18,54,0.1296794466458096
156,188,0.09287058565735273
156,187,0.08655179549902314
141,156,0.06425428625300514
2,4,0.022077385691774185
14,119,0.18223920538531557
3,119,0.21156338001427474
7,8,0.05643504371876225
2,28,0.0830167581493154
14,41,0.11852652858927351
6,8,0.0547358859179502
70,359,0.22053809435250543
25,2193,0.07921982218048015
6,59,0.09123447971841195
2,911,0.02296118068853047
43,108,0.02754653861397002
6,31,0.014138757312591772
2,4,0.1024648601898203
7,8,0.13439952695164334
12,83,0.14230991581874597
5,190,0.17688373472763705
2,82,0.049099287314537055
93,116,0.08904430290392804
17,93,0.0024707287098928465
2,2,0.05219824031187257
11,247,0.05320468110120105
7,32,0.032894488732604
17,32,0.014595831796292253
7,79,0.06491757880866869
15,1284,0.0617188762592653
3,15,0.032334931884353636
10,15,0.01899687718307719
8,15,0.020915362461126127
4,668,0.017331577687686953
6,11,0.25126459250161615
2,12,0.06722074090838867
20,36,0.05427606304363373
4,36,0.1561243858396178
54,330,0.038801853532073736
4,10658,0.06906752745343037
14,597,0.014039453424595874
3,17,0.21484072295601564
4,5,0.0664740034393614
9,21,0.10320436575619762
6,42,0.16508050047594414
2,6,0.05868910630382082
5,124,0.24018287641609729
10,606,0.15204430482525438
28,606,0.1758116448491573
100,606,0.13509374975140703
606,1204,0.11441113422520711
2,2085,0.32502603542967823
87,2085,0.10947206897612224
4,12,0.21054477489782755
8,8,0.2170853177968945
10,5013,0.12712364082191357
51,5013,0.0824253085014511
6,115,0.04965961628103483
7,16,0.06421890193129798
2,3,0.05025579975058242
16,110,0.18466203462512942
4,12,0.07099015460351782
8,29,0.19722377614305725
13,29,0.18888740196350745
7,114,0.10762963080808682
5,13,0.023763700462758223
6,8,0.1270346442227093
5,10,0.010823528805249923
47,1318,0.05039836705007343
12,26,0.1817764247385273
8,8,0.05814682117609951
8,9008,0.11204752098391833
4,14,0.04938789145323963
2,78,0.07974707543430154
2,3,0.0024595892493285095
2,5821,0.1479804398393943
4,5,0.003963957966356845
3,35,0.118182477908508
76,154,0.08065699893891584
19,25,0.12923695420704798
2,22,0.09752461249752112
3,11,0.05725883463351921
10,21,0.14847875470245928
2,3,0.034551903226317425
4,13,0.05050976936444705
2,3,0.07110174289313886
30,178,0.05372450147552464
7,603,0.20152996710172696
10,471,0.21304319421605378
4,50,0.23022274277487872
2,19,0.07084149640990335
11,17,0.08731264029068168
4,415,0.14477906861623846
5,415,0.13877816421973777
28,88,0.15890923416369213
38,42,0.0685887342403228
7,10,0.020855343828473837
6,7,0.029782675969019453
3,3,0.02243158091696931
10,231,0.03480056084547762
4,35312,0.09382301556745737
2,24,0.02820286043363806
24,98,0.07970367616141037
39,187,0.027887589136246903
7,7,0.26856429020807304
8,10,0.17746956339500905
2,68,0.04598892569807637
2,33,0.01199767358235358
9,17,0.2051380439067917
17,53,0.06424609448985429
10,20,0.1687099868079494
12,452,0.05917162922885828
12,21,0.031057411894425437
14,37,0.056973559502494955
10,39,0.23739068344085087
3,5,0.021402657276362702
11,79,0.0
79,80,0.0
2,11,0.006765922545416598
2,3,0.06858071356465457
12,28,0.1327288955782276
7,123,0.07203351402277292
9,10,0.08750555128053235
16,10658,0.020191576535286308
2,3,0.15044330664160938
9,19,0.2053936383110122
2,18,0.030393747596344087
2,5,0.06281176479755995
3,737,0.1392628802889402
2,7,0.1273120175143643
44,81,0.26185144615480915
9,29,0.14441387579502868
5,118,0.0008046668780779258
2,9,0.08223779508080556
2,8,0.06703308653528864
5,10,0.03999942352637009
9,23,0.08613791721114034
2,19,0.08717334509911583
18,531,0.11737130952197738
36,49,0.22484877261480235
3,3,0.04963143082018969
7,17,0.06824412561606577
22,1549,0.030107911731685238
23,151,0.2093314473961944
3,3,0.04766129492140532
9,31,0.10139896632917306
10,3618,0.30981211185883356
2,10,0.06135476422807894
3,4,0.03036321453638193
2,21,0.06210074659979173
41,141,0.10651238822466899
36,122,0.039435426579614956
8,122,0.014072953730812517
7,8,0.08951997212415091
24,88,0.07680771397230385
9,88,0.04619151041058284
23,290,0.11265495302813594
7,154,0.0023634531143213126
13,18,0.03769295922932066
12,58,0.009619582493635044
18,67,0.07151444915346986
6,18,0.17595880150025944
6,968,0.006285472522715759
567,3031,0.014936376773697775
4,103,0.03118821850006689
32,37,0.16737932916220447
2,32,0.05796142900590217
10,51,0.07114331445551117
2,3,0.015112965212075514
3,4,0.11891129007756232
2,17,0.05362239655306092
2,14,0.03473970880096948
49,122,0.12426594953497813
9,49,0.04858144956036436
15,23,0.07452841576046967
56,118,0.05249933967138658
20,23,0.0
23,52,0.017242441075060448
5,74,0.1461367072885264
2,9,0.01868607708088841
9,9,0.0824802420247212
5,23,0.060062252415841226
27,1841,0.03189163586469517
52,2504,0.22532672307797574
6,10241,0.05384824705211007
2,49,0.18569018225547734
2,56,0.1903991180497333
3,4,0.13656131038758537
10,22,0.11581741399385286
2,176,0.02150532890277163
2,6,0.018146716154905013
2,7,0.026592278830885843
2,10,0.043222880312265725
23,202,0.051286082493757476
55,63,0.22289400819230254
29,63,0.1238738775069994
22,63,0.14903395809526537
2,3,0.0685555459752462
6,12,0.2049283299037149
5,39,0.14182423609181083
7,520,0.06738996401853575
15,439,0.06434079647028676
5,27,0.05516536979017576
4,8,0.0551590356158867
27,5277,0.02611694554857222
2,11,0.0290984145993537
3,11,0.01941247071426045
2,14,0.040140749769348755
8,12,0.052373935876317175
7,21,0.08647309198153959
5,16,0.11406415943836878
52,246,0.16213424160308046
7,13,0.02604678365641188
2,5,0.002666837564600797
9,16,0.19389915605554375
2,2,0.14215488774211496
5,34,0.05692734566624972
11,132,0.0909916763005403
2,14,0.17759981658934115
2,5,0.21856637334838586
2,3,0.14171783672492116
3,23,0.1885950272262139
4,20,0.02688473195110611
4,5,0.19293240509569523
11,98,0.12401279308178836
22,550,0.020391995646564055
10,1539,0.04816809356980066
10,27,0.03943311912704618
5,11,0.15165855058615102
6,98,0.12109935049837828
47,131,0.030058752132212617
49,60,0.18345896520052526
2,38,0.10436717034962735
12,4284,0.07010100247556783
11,30649,0.056380971899749985
3,67,0.0991653547314306
16,18,0.19791455044321155
12,16,0.05060838905889497
8,66,0.13245916714486647
10,66,0.1416165941599474
10,266,0.21051520905272544
79,266,0.14304473736739584
32,266,0.249580336982283
3,26,0.1840761119290267
4,7,0.06990941644925985
4,5,0.055187557721588926
3,15,0.16199807609514116
15,804,0.003040111671672342
2,6,0.008129736040514104
2,8,0.044915258536855324
6,25,0.053486145018462335
34,41,0.023530757702394357
34,47,0.0351455890964751
3,330,0.1966612842708769
270,330,0.10730710419818149
14,46,0.13906506982950212
14,32,0.14836155338252544
5,147,0.015708978088546634
6,18,0.05493053238293961
2,25,0.17347953196419025
5,8,0.019549410831186883
21,80,0.07620847762659563
13,284,0.11114010149698761
6,23,0.045155778598753984
2,3,0.08587296715174164
6,15,0.08416961089533506
4,30,0.07519150291668085
3,5,0.08047699039126086
4,54,0.11391679622457866
8,18,0.03701392401736302
2,2,0.016501210403082698
6,25,0.09010560499868708
4,10,0.008245582255305252
15,35,0.03060988490903685
2,11,0.05490616461810053
5,13,0.12482762989081188
2,6,0.01952792787504438
9,87,0.17640618910848727
3,3,0.13619734690845275
3,34,0.0
6,29,0.06469483489366262
2,6,0.07212071845463464
27,138,0.2227977399457834
10,609,0.19399249553877304
136,609,0.19794273172236873
3,609,0.10465813768276216
383,609,0.15685105392849225
90,609,0.1167675263188734
116,609,0.16442979794471116
41,609,0.15511110108634354
40,609,0.16736861456847207
2,22,0.12081693070075701
34,37,0.22198201671967882
8,45,0.15244584111723972
5,23,0.036218486397521905
5,41,0.05560476113937747
3,13,0.032756723652376835
14,31,0.16967376313632251
5,9,0.0885589874398807
3,39,0.13941877538835168
39,725,0.15649709639320117
7,33,0.25172202395201715
6,7,0.07723609901207848
54,69,0.2869962672839398
11,72,0.26943583457435444
9,21,0.006728358283689857
2,6,0.007752692772263559
4,6,0.046307922767239953
5,6,0.06586142896401768
11,19,0.10952319546505986
6,23,0.06410406807279662
2,15,0.15014917589510915
15,117,0.08913444565190852
6,15,0.1931804713747183
9,92,0.15939969334137222
7,9,0.044901622671860826
24,26,0.027259900898874798
11,110,0.08626797324079387
9,16,0.14119850246908724
2,16,0.16835791728273947
16,26,0.14893149358820473
8,9,0.10814590028356151
2,22,0.01820468042474224
2,2,0.19808057707000593
4,9,0.055487854922638406
73,252,0.12946945988802216
4,12,0.2048866192525471
12,16,0.05843323796218773
5,24,0.06781854751581272
11,13,0.1724940974443565
26,38,0.08067995668160258
5,903,0.052159995243622956
12,173,0.04108204104825391
6,26,0.07388101671424907
102,163,0.10424953526383483
2,7,0.04803005746504155
3,16,0.08141375003531724
13,231,0.09536210000483658
16,16,0.15229643210306973
2,8,0.0
25,33,0.1537481555497819
36,44,0.17490905383793168
33,111,0.007091072525735789
159,355,0.2348845149060158
2,10,0.1228270481016692
22,29,0.09012203517417156
