s_raw,s_eff,cosine
3,2.504270550737118,0.0029947385718044283
3,2.633347893927872,0.053550376638780664
3,1.7340545847426687,0.0240642658768065
3,2.0767042025830627,0.10134261728491575
3,2.2497529095046707,0.06192287022278448
3,2.863053389544237,0.12968687568378046
3,2.264392354191373,0.2549453400180788
3,2.40329540568682,0.021937001605132723
3,2.037356243180116,0.20804021490089047
3,2.1000787575382653,0.11326577849019337
3,2.169933465472512,0.2067124188243917
3,1.6748865618825584,0.11267722121700419
3,2.0224768087519993,0.15392128076166123
3,1.7649390655371882,0.10382009466892721
3,2.66636141610662,0.025030209107187666
3,1.5404606437263242,0.15981090013991828
3,1.553660335076374,0.08367085321268464
3,2.754990671913883,0.4342428406577691
3,2.551328895865372,0.09974499061896651
3,2.3601780968442916,0.2724292677849398
3,1.7136798815258452,0.2063757085167523
3,2.208845571127347,0.1594690477473627
3,2.4943873410960693,0.07689141110265227
3,2.4336301509904232,0.18879004107100963
3,2.4422380947389497,0.049080356347408295
3,2.703517554237048,0.16774075669660976
3,2.703517554237048,0.10120956857970669
3,2.592221890530027,0.1496103513701441
3,1.155683621282252,0.16857910905598264
3,2.1589330483098683,0.009411938029591664
3,1.686804792249872,0.1369155304110304
3,2.64066369771246,0.1536192603119333
3,2.317785947047014,0.06598297793659388
3,1.7449595872160604,0.025139052616754635
3,2.332892515279596,0.08096162264136685
3,1.5251790929840352,0.09855282263567433
3,2.609823739827635,0.14363062154312753
3,1.965556093942831,0.08842006052122783
3,2.1483025646174996,0.09969577197923672
3,2.398581310174536,0.16883258108776422
3,1.9725593191250403,0.12188092857751906
3,1.4544850555757165,0.049525023215296664
3,2.4298871027550324,0.16485122791577564
3,2.7510665466180853,0.25502442620952914
3,2.526420658590287,0.11547186662595232
3,2.205973697012133,0.31307522762927165
3,2.5451448808015247,0.29257256501970685
3,2.2250254196230808,0.06269992260090804
3,2.204800454334094,0.046134515236929644
3,2.366545749311746,0.07272568644291738
3,1.8094634557944125,0.11922750842699256
3,2.03619474627215,0.0
3,2.4674044059819256,0.005102089157122331
3,2.534736439136699,0.0882645374746496
3,2.3389779442598204,0.2503658696002988
3,2.8888951335897817,0.22636466677166533
3,1.8559917861543185,0.2571424882003296
3,2.5739812026569324,0.10518304100883913
3,1.4389986317302945,0.08928835852496783
3,2.6645538693700153,0.19563495787127705
3,2.6277242643897085,0.08392023745149363
3,2.1655263181255897,0.06860437565461766
3,1.0,0.21064663011128917
3,1.0,0.15156763250721175
3,1.0,0.2333174798087433
3,1.0,0.1655901749559618
3,1.9167037453760856,0.0125851127575824
3,2.5429553306848014,0.12357507584440405
3,2.1273655995306324,0.2365328588842059
3,2.6598253980285484,0.2179118046088691
3,2.483098974870909,0.27654686331627243
3,2.8479771903116395,0.2597569719872087
3,2.717646980650344,0.13110819073014787
3,2.1071575745051607,0.15258410908104408
3,2.36787695668508,0.018758779883102244
3,1.000000000000001,0.0542612474066153
3,1.9440031454674385,0.0675138019793097
3,1.8034763413369688,0.17060356067860039
3,2.527230884382529,0.1962381657798207
3,1.0790432939862038,0.10822972229010477
3,2.2710882657149005,0.18933338996329424
3,2.8231800547304213,0.12091687391695066
3,2.428504048187182,0.11622669648944471
3,2.4653818421217117,0.17961274891504725
3,2.35646089503864,0.13827110849325433
3,1.9755295313834629,0.025643084087884495
3,2.0396323190175796,0.006184389699619566
3,2.078991609149854,0.09972187944404119
3,2.2805222784808317,0.2500098861663086
3,2.4831446517526468,0.050176417708576754
3,2.675801113833433,0.23599811629228074
3,1.9687794968212842,0.13890383945401746
3,2.0537709586038333,0.138557931226566
3,2.4421220901140757,0.212056899485123
3,1.9631129774300498,0.234293126194057
3,2.2475897348256346,0.12176509423191467
3,2.682106981646787,0.08968265049894206
3,2.2777499168863917,0.11150750323520972
3,2.6415563673939624,0.14494729536877565
3,2.325378668501675,0.19455815157322198
3,1.3689061058464582,0.1438667359673522
3,2.258201197723422,0.12487358877769589
3,2.5834686264665923,0.061611393982590676
3,2.464852725489035,0.13669220951363947
3,2.6689668563521507,0.24996247768040725
3,2.0711345966765484,0.16170350830468413
3,1.8691691310545713,0.05264792440420582
3,2.4185006268138074,0.057461661699820386
3,2.089612368897336,0.16957120670650305
3,2.477950135790041,0.05499530725317715
3,1.8500084334570812,0.10147899736370318
3,1.7405504264309963,0.11250538440573285
3,2.3995327211845296,0.05320249563382817
3,2.0813874686910867,0.11867643046766557
3,2.698988603778549,0.08328607654622437
3,2.111586411004869,0.036128973143691845
3,1.9384790618912064,0.17093293535742882
3,2.3050756417427127,0.02273840477561981
3,1.7340545847426687,0.11420405772821689
3,1.9437049804080846,0.18834240237344135
3,1.9167037453760856,0.11006382749070162
3,2.350127335852555,0.08501708653771091
3,2.1874819133874137,0.17738402985671017
3,1.976350971018146,0.07668631941044317
3,1.6887673646574897,0.1412675505697296
3,1.4638553570957487,0.031514650886569594
3,2.059273828907537,0.10808375107835119
3,2.20172698400422,0.11584529398308208
3,2.37130689747541,0.20588692543116743
3,1.641056047259501,0.04031579586769966
3,1.641056047259501,0.07054004783723886
3,2.6350505167256393,0.08312412827061601
3,1.9014204737285203,0.21696367723530785
3,1.8849691842698468,0.13720012893512648
3,2.70697383867672,0.14313417152801
3,1.8023021693876082,0.09926970962879449
3,1.7455147297486961,0.17984088087354005
3,2.2288819262980435,0.17760212495596672
3,2.3161436987323167,0.21948846080851184
3,1.8987696254248194,0.061668434605612235
3,1.4017494523432126,0.011901177072578567
3,1.8604593430275649,0.04643764992815469
3,2.4937997773503517,0.05653427034998957
3,1.7633938381083212,0.08026436402010816
3,2.1900372058656545,0.20574369144060417
3,2.5122175527127926,0.1875623609708201
3,2.5548346365494807,0.23407261116730063
3,2.024102817234028,0.02214880067471918
3,2.282713050315325,0.18247542489137264
3,2.4587152656674354,0.06016295990297634
3,2.0427598246151804,0.17842907661685953
3,2.0822864678392223,0.13787580344213468
3,2.401707808775141,0.11969539089298395
3,1.7213711693541789,0.23151762330799508
3,2.4206373141418935,0.03626576744954871
3,2.4092760989919375,0.1076763137558981
3,2.198326228840564,0.1338818211974384
3,1.5460162279156542,0.24752422472870822
3,2.4249634635147133,0.0495241146577547
3,2.5969510305186425,0.038515481588711015
3,1.9018139622577803,0.13162215635352714
3,1.822257325549717,0.1274657811245256
3,2.534837683164081,0.112852312473395
3,1.908511641848143,0.14585059196968692
3,1.0,0.2048972585541839
3,2.4168596730405008,0.1578069336848838
3,2.3157555288194964,0.0683211233661485
3,1.4528637211205957,0.2146005724856345
3,2.245623593810276,0.23697646568867559
3,1.703422134175948,0.1455421292684933
3,1.7643098314852783,0.19410604758792455
3,1.8978998839698311,0.21242488576168617
3,1.0,0.26538807813022636
3,1.4807102756790442,0.14293935856699863
3,2.336855091655632,0.25040580316766314
3,2.2189171782894768,0.21519598310880814
3,1.0000000000000009,0.1777455589301874
3,2.273389042428522,0.011781957980518292
3,2.356071106979303,0.25979639244423947
3,1.0000000000000016,0.047166676082342804
3,1.877522753273548,0.055494750150159776
3,1.9049427438491982,0.037878676640180624
3,2.3267301997437073,0.048260309177087
3,1.9659200061698525,0.17390784272332419
3,2.469897163638893,0.22452355327323187
3,1.7863989126586475,0.10316755099335555
3,2.2564859113721005,0.10554087563548774
3,2.199744778090422,0.12672863565245207
3,2.574503541476098,0.22244953072765045
3,1.3333812037640342,0.14595453671610276
3,2.464186722702729,0.18879044232262254
3,1.6770622470192418,0.18520595156727712
3,2.789330827634437,0.23718411080115728
3,2.4400455680400053,0.17660812543561827
3,2.238412227059383,0.005439930209018056
3,1.9849220291234064,0.07783252092578533
3,2.7806392775397377,0.0837401712543156
3,2.283038053433259,0.17305880120751604
3,2.403522528968285,0.006209087263092806
3,1.6223440770397393,0.11816456099784274
3,2.4441718836919892,0.17112729031696655
3,1.9730534199508987,0.1485984061737397
3,1.975527696497422,0.19976829461407064
3,1.155683621282252,0.11074316920322794
3,2.0113301238065686,0.027558707806171166
3,2.600399061364239,0.20140216791565976
3,2.339134703698032,0.1151624175640047
3,2.398113363008725,0.08334284040716701
3,2.157815615900963,0.08357855844950278
3,2.0457005943040816,0.1083794080533361
3,1.4690758622671423,0.07539751724335109
3,2.2608425877181544,0.19131330239730115
3,2.3163724057686967,0.24166189129112758
3,2.386416541680637,0.21106144368518132
3,2.6213850699704664,0.2282287294832087
3,1.7036466801906278,0.055020396839050134
3,2.1974144048366147,0.22542046160358142
3,2.306878393372588,0.08970926151706268
3,1.385302170504057,0.14856796157685598
3,1.7249686609716808,0.10462706045187134
3,2.311424251968737,0.09137356003747979
3,1.9979963900500386,0.013132784731399394
3,2.0781564483596897,0.21310251901608185
3,2.356304906011799,0.16887145801898612
3,2.4043794502622333,0.14778198207316962
3,2.002511936879172,0.03822401446312223
3,1.0,0.08473596474500804
3,1.0,0.08121482289800971
3,2.313933134019554,0.3657767302841264
3,1.8812628631746622,0.17773801486603402
3,2.149645457451194,0.11535007057353827
3,1.9277431222111596,0.06211950118738132
3,1.8837575295576459,0.10595473034349953
3,1.8553493550144542,0.03903962549778958
3,2.1675157284580377,0.1371852767572992
3,1.9154783710700736,0.13827075860472524
3,2.0860710888833114,0.16854117749908282
3,2.382687943950481,0.22605005033781128
3,2.134661047603375,0.2207262102431337
3,2.1724043350496633,0.2704728968880977
3,2.4666581041878795,0.18162291659869184
3,2.068105639926197,0.09542095749947752
3,2.3242466448495502,0.2634801103252455
3,2.193776521286556,0.23434013058478076
3,2.4538215902273244,0.2357195021833163
3,2.147335498385483,0.1334393351198566
3,2.342912559351631,0.22226469504912605
3,2.618825929366526,0.15614472512380587
3,2.3471655774759483,0.14056499619136725
3,2.52764890860207,0.11257825609560836
3,1.7893986032165992,0.071187795144517
3,2.1497953566361803,0.2321786125552588
3,2.7699296120226813,0.19239914737623134
3,2.2615837873985645,0.19988750071746836
3,2.191304263105204,0.16410663023978922
3,1.396010799461608,0.18310254493772224
3,1.9263088168101452,0.18657673068621017
3,1.8515493159432537,0.042235184411003296
3,1.9958057794962611,0.15361816818338103
3,1.7736845635215894,0.04636946922514275
3,2.5229323706061004,0.043487588768111714
3,2.045504359095265,0.03907346517026709
3,2.3421842262274915,0.08080667690621937
3,2.59997937867704,0.059186654171524175
3,2.540677099196868,0.10382318441144714
3,1.2389843652719605,0.12957018263810022
3,1.8660466950769394,0.05616634848878244
3,2.2166332793898125,0.09382331472785943
3,2.3098333686546146,0.10227218206000703
3,2.317284005150984,0.06411857142529107
3,2.3710983729677273,0.06942460825171204
3,2.683713760419707,0.12178149202247184
3,2.4714570757544556,0.08595982324236486
3,2.0760546062555196,0.05610176406219165
3,2.3398075348098333,0.10331617029446331
3,2.769497839342704,0.08742654147463214
3,2.523231914506219,0.0837316194881762
3,1.716566386152265,0.2345960435487392
3,2.2481660411995152,0.167891399254679
3,1.9852717450913457,0.04154366016969141
3,2.472931516349939,0.22376394703128333
3,1.763344727585691,0.15318973322601676
3,2.5966214818622824,0.10959912996999704
3,1.294315567624598,0.19861072295277105
3,2.0441153863797297,0.06796474911853666
3,2.0148501777958296,0.051367554814450024
3,1.9504945268964058,0.12890034281190432
3,2.032222896507332,0.23580332901661588
3,1.9077114378634878,0.10121659616577147
3,2.413904302098424,0.08991756771888132
3,2.38873743806991,0.04158488571583855
3,1.4874909077855532,0.08576369434075458
3,2.6294385499147,0.22507587746622917
3,1.6552367049538463,0.10040301836949143
3,1.8791353111700901,0.1665894734665414
3,2.6291127884672822,0.09143127203434431
3,1.9106573960527706,0.08762327906734224
3,2.360392168822529,0.1075017232972061
3,2.016345708913986,0.04822643682341632
3,1.857369139191574,0.1758213418664049
3,1.99913147586549,0.2985943794466557
3,2.3635533315118127,0.10343539421192818
3,2.6454116301070654,0.18855210870619982
3,2.2816806188577416,0.2139886655876257
3,2.1930662896909014,0.25025957191173853
3,2.155383709033811,0.17390431492775688
3,1.7235112369878136,0.09769811583220997
3,2.6203274771610072,0.19612528063307666
3,2.6118738375580905,0.24599734854270972
3,1.4486761314116752,0.23833362559427973
3,2.4657946778989097,0.33617881294062
3,2.1420306821824697,0.28922702765908925
3,1.981053298540784,0.16288514473966287
3,2.122553089480903,0.19439169144291485
3,2.009288347673939,0.253764732484335
3,2.8486455192668645,0.16599489101453013
3,2.7681719474899653,0.01848454086047504
3,2.1554389235275244,0.2786356786549396
3,2.5249877642852914,0.17031205416627604
3,1.4623651892537453,0.06657883629325852
3,1.9949046424004697,0.20360296479869855
3,1.9111252476050566,0.1610143495141283
3,1.6726180587982946,0.04212598612281263
3,1.457341764553516,0.0047885730775317735
3,1.7790262140509197,0.1957548419357784
3,1.7790262140509197,0.10043706319601024
3,1.8214057810599713,0.027850717146115426
3,1.8147075596920024,0.014040024287126477
3,2.3189746014606683,0.19253629738620556
3,1.7123898992839628,0.0
3,1.8888387723172553,0.075007133376455
3,1.3596898656007714,0.058317760525679475
3,2.694103163004414,0.11038951780402914
3,2.727810415402428,0.0786161096007059
3,2.714905724331791,0.04883082936078356
3,2.188419283957559,0.21837008531872482
3,1.9503527129500622,0.11910132308603466
3,2.137976118155705,0.24577753074810513
3,1.9987205054585604,0.029522701647933552
3,2.12591655807495,0.028893060962873855
3,2.344903862000913,0.19114754310041893
3,1.8949378736822422,0.14816092150312488
3,2.281227453073016,0.17631338953388806
3,2.1029580480574204,0.12324893727453012
3,2.707967947009264,0.24259830407265037
3,2.417510211700449,0.1421611356147528
3,2.3460045788921824,0.1495129880589841
3,2.3734369502088963,0.11793237665076096
3,2.164510046106785,0.16075832194909326
3,2.164510046106785,0.1600877750507365
3,1.0000000000000007,0.004236853526625373
3,2.446185649629002,0.07172108487085622
3,2.178428076153597,0.1488281083895635
3,2.5496042432686954,0.1677557689563176
3,2.5195986940561452,0.1075143383428328
3,2.009420454011751,0.028833645477129122
3,2.729786094559801,0.23996856861589805
3,1.9222330734791713,0.05816472725088016
3,2.6700532921315565,0.2535935878646448
3,1.7995370049095074,0.14175038473756843
3,1.8593326574546167,0.10422139743190606
3,1.7711895851389847,0.11798474594969469
3,1.4487907841025063,0.042367386953673994
3,1.943777977464495,0.105978332607424
3,2.790443984059507,0.02282878000935981
3,1.588273335165554,0.22097078926146368
3,2.0400405067598144,0.1053551816734173
3,2.0400405067598144,0.09020664195126107
3,1.9532372389955084,0.15707030386783913
3,1.8925597255790838,0.10749096084335566
3,1.7365352057906183,0.013714225184180043
3,1.8376512796390716,0.02943953764034516
3,2.3780011004863058,0.07520445984403445
3,2.464325701410631,0.20185302392220827
3,2.3255655942955906,0.05312990739718739
3,1.7947253443403257,0.14148434705278556
3,1.5476627386430164,0.16663891507501932
3,1.8673413433078583,0.029749090735754793
3,2.144389196411894,0.11143085578767722
3,2.215485094999973,0.24199704901806626
3,2.306597542010473,0.001670050132523733
3,2.1581226072768893,0.07701105807866405
3,2.1581226072768893,0.07695036249129739
3,2.4566459281371937,0.08720497560845981
3,2.0152299587638174,0.4098831804328154
3,2.223873803009907,0.09274733043143166
3,2.6504703862401104,0.31560158301523733
3,1.545930831721054,0.1315175494506816
3,2.058467329211853,0.22149941014259264
3,2.1631673494550174,0.12322477294431151
3,1.9218796630182933,0.02363913979662879
3,2.3028146539005334,0.12114595224956508
3,1.5529843994231278,0.09453040667526207
3,1.155683621282252,0.2264258884835353
3,1.155683621282252,0.2011370202236251
3,2.3120305360560582,0.19787954745619785
3,2.619608964588428,0.03384143924566648
3,2.0154455492245114,0.13639425510846218
3,1.7468866346760754,0.043565873213793634
3,2.0000000000000004,0.1833801109695845
3,2.2233635510628633,0.2828450709878382
3,2.2308309938846187,0.11438559553275493
3,2.2104843698593073,0.14063210534836684
3,2.4999879755911385,0.13636644730893618
3,1.7738181444901782,0.13911826113220246
3,1.9918097459283355,0.20037476639487997
3,2.382015690748834,0.11339808470908838
3,2.409279681073674,0.12397920398881965
3,2.455010257360093,0.08553979710381204
3,1.8668364355546527,0.13633437907885393
3,1.8530573487191317,0.13458626360966675
3,1.7378061114042735,0.08430709344817676
3,2.244923943106542,0.07900406622838921
3,2.18662473850904,0.2943941158819978
3,2.3458566085732073,0.03263249131192184
3,2.4607260008925467,0.08226760971698457
3,2.476649708910971,0.018729422748263544
3,2.450051873871293,0.027780004500712684
3,2.5187830735213828,0.14274661218293508
3,2.206324626344208,0.18197962777108198
3,2.224645750345158,0.12647142639580344
3,2.420052754400094,0.31531866337996584
3,2.4636720179232636,0.10935215084235406
3,1.7468866346760754,0.06786711750331999
3,2.5199596053332636,0.09495128660130794
3,2.382082784908754,0.20815766611693365
3,2.476830460864204,0.1890968742540679
3,2.7091513398432734,0.1278992610831981
3,1.9627016641995891,0.07810076156542754
3,2.516865946910026,0.11772561043796964
3,2.1205720808037034,0.17762899843418395
3,2.4666718382821973,0.16349469760067653
3,2.1934975532118486,0.13631075890394326
3,2.4264572237171946,0.16241686045987808
3,2.2895717234201958,0.006686160001783971
3,2.247786984476029,0.124778643240415
3,1.0,0.07532690542618563
3,2.062272728835487,0.1114370401866984
3,1.0,0.06722994146513606
3,2.3092537511937343,0.12296610070245848
3,1.695346455041696,0.16669567869282675
3,2.188692852859689,0.05122582069106513
3,2.131109398114188,0.09618861790132413
3,2.3522463591798304,0.1895328942453646
3,1.0000000000000009,0.034492670837936446
3,2.4312531128158343,0.05771864013015507
3,1.5564414460571443,0.05069710129188254
3,1.8712475800201465,0.07294472918632133
3,2.026904507011166,0.1965906995758713
3,2.656286747509018,0.13339720058552465
3,1.7861636477562994,0.06488748465035415
3,2.091753273339284,0.07132578993148833
3,1.9005938995641982,0.21724158614177808
3,2.5775119106159923,0.2500231555822724
3,2.2723599642377486,0.23237225262196298
3,2.3362168700251607,0.2763177130518357
3,2.7138522368645677,0.28082479262970267
3,2.0193701957226935,0.16051795448686132
3,1.9018139622577803,0.12186212084532816
3,1.3577571429497906,0.09709482027853143
3,2.0086952112066476,0.09142101362063004
3,2.5743867532950215,0.09072423927026224
3,1.659943609759063,0.10833602814085394
3,1.851596784906016,0.1275141066062244
3,2.780802063880236,0.1177762017093268
3,2.701760671026701,0.11632632345376
3,2.3173801984248366,0.1456896576629616
3,2.289530362311659,0.2019970921969622
3,2.37574671574793,0.21961168726897173
3,2.313167663811825,0.08871214935049679
3,1.7901136866130622,0.17686342668874147
3,2.176939034855516,0.17390394318952662
3,1.6153275806487186,0.13690098397444497
3,2.0053776079921244,0.18912115690299336
3,2.1131890113694602,0.22123885507933183
3,2.5199194140264396,0.06949600314380683
3,2.727786010051453,0.11512608782388707
3,2.231404782096007,0.0
3,1.9448143508385118,0.030055325147952422
3,2.3798765875279253,0.22534389723145232
3,1.9277058227588224,0.1155565015870295
3,2.4332813566440055,0.12678548767984377
3,2.350422757844915,0.019436297961225524
3,2.026473443603127,0.04615577347134964
3,2.5134381946051487,0.16791912634898204
3,1.9857764373553402,0.041581296305612116
3,2.1747189637179813,0.08894872315403886
3,2.4076162818748714,0.31811658824127276
3,1.3061982302961517,0.12433735932969009
3,2.035413969413844,0.12084588280583525
3,1.745941205893089,0.044963861384889246
3,2.668852313387295,0.23282546032754767
3,2.425538715834681,0.1980875663358152
3,2.0201507372052947,0.19426107572043022
3,1.9474143691431185,0.010824948916858416
3,1.8312228639162984,0.17472538704612142
3,1.0,0.09362363637947176
3,1.0,0.08358392755645959
3,1.9726069459576194,0.10119313229707098
3,2.0366800140427754,0.11035264064902722
3,2.8492327453629396,0.1705307232195452
3,2.457691775734374,0.03502278957226316
3,2.473351484069357,0.09238588442886761
3,1.525986301596718,0.049405120292187264
3,2.8873983023282124,0.23594639160307068
3,2.5809257506742354,0.13272024873135788
3,2.245426424890753,0.030596060694867762
3,2.85522773678066,0.2310863149850339
3,1.0,0.04200415124048054
3,1.2768885628479023,0.17260465028054656
3,2.3571209732260594,0.18493975352084058
3,2.186169783549776,0.08330011233579213
3,2.4325247155228915,0.09565988601561326
3,2.1736016360899333,0.023667230735161075
3,2.4746946894472854,0.12040908777036509
3,1.8925450573533353,0.047864413159659475
3,1.8446391406636495,0.0904962136528719
3,2.432808753851696,0.2125077327880667
3,2.216026305614338,0.2430815329173715
3,2.688082575829965,0.19068369160872495
3,2.1157757611671886,0.2544343878712286
3,1.7078228271925913,0.19231850520689947
3,2.2656400166281854,0.25084787957278054
3,2.292671704316601,0.01214985463103047
3,2.496156684677849,0.08264639327097989
3,1.8399090108208993,0.16601799933573935
3,1.6397604491265338,0.06946005600121086
3,1.000000000000001,0.15787026692360173
3,2.019330527181698,0.09651816923537526
3,1.3097620789150393,0.21841744592726897
3,1.7481552124708353,0.1978864502322742
3,1.818207799805954,0.14572622519189332
3,2.3510903760521784,0.1859224094137639
3,2.4551435014848635,0.2945500044914987
3,2.1592198476031506,0.1505176417636829
3,2.1592198476031506,0.16203695068962387
3,1.6951095139484742,0.11783920716005514
3,2.4264613851499703,0.21448701915203192
3,1.8741138856253585,0.05080848888902628
3,2.0845505630945267,0.26442262594809196
3,2.1604337336043917,0.1302496119501638
3,1.5691476336252341,0.09155602258945653
3,1.8565517071506128,0.05350299956572986
3,2.3385827722197536,0.052208715944478956
3,2.6993386845343146,0.15593643873192495
3,2.073851670577403,0.05278210518749692
3,2.704000379365,0.10991311259162417
3,2.385472233313005,0.06924238857404279
3,2.394043838443454,0.03822728276176385
3,2.5377100942013446,0.12277316818106636
3,2.1174418130419475,0.23721433894350819
3,2.5821719786895887,0.35593835435805343
3,1.5493673645780002,0.2288573108420171
3,2.033704311204185,0.12755416990150747
3,2.2785527823857903,0.19937223746612112
3,2.012110028617454,0.06541723448027877
3,2.0712358692679076,0.20514560939350507
3,2.332617732559319,0.20100658605495275
3,2.352921349057799,0.16382486214795794
3,2.1287538045038454,0.06417093900172352
3,1.966497363129029,0.18139021604391095
3,1.7785794735865057,0.20330142540735685
3,1.9772599088999985,0.16056118578155115
3,1.9450262214596528,0.0850038954865396
3,1.155683621282252,0.22062983529202176
3,1.155683621282252,0.056126781550539635
3,1.0237278794694638,0.09121587627033792
3,2.1583738498580667,0.13803803547780572
3,2.503023058190133,0.40548420628198656
3,2.3365220298012375,0.07264440997039
3,1.8647158414615226,0.1116078243262819
3,1.7785491688158441,0.02195450519346626
3,2.514143050809639,0.4267132889141064
3,2.3769109658746856,0.1190708503291829
3,2.4925703322896506,0.14468148571051592
3,2.282773009244778,0.19027056318827273
3,2.2256518701410983,0.10922225769750543
3,2.552212624402389,0.22466154589744866
3,2.261214384067986,0.22077992598347607
3,2.3766995968715765,0.05512098253779078
3,2.395658264950592,0.09568025811942435
3,2.5204268660023676,0.17388384593269898
3,2.434472946109632,0.2805120255110833
3,1.8358460218889894,0.21537189120410621
3,2.8029787908581305,0.2811153405508072
3,2.7866130275071685,0.23183708000674805
3,1.9672655968404764,0.1036809967871503
3,2.419931075403129,0.1964877709173733
3,1.6551408783299846,0.3466253609185492
3,1.7356469789552549,0.33170591342572686
3,1.942210221373549,0.14322855321167544
3,2.797365714186417,0.0272977318874782
3,1.9495055274361235,0.0167326093496818
3,2.484444877875476,0.08048832915898996
3,2.448118197617432,0.0393895043326791
3,2.2520130736021557,0.06282612201315056
3,2.3894400514832954,0.09219948627210933
3,2.1055179756479703,0.14640018215150696
3,1.8814235182356243,0.09073672761585466
3,1.7653817690783733,0.11056796822732576
3,2.0706196309531495,0.10791893835925079
3,1.668720264936835,0.11129149669808194
3,2.5837397627344516,0.04538440484890673
3,1.7179101688430911,0.3045608673582926
3,2.854849851696708,0.13559113932196606
3,2.3658359767231096,0.05713481156458287
3,1.40167253316244,0.03830115893510024
3,2.052314760397187,0.025161441730987305
3,1.5745616180314566,0.2025985961246065
3,1.9104573054760894,0.033360233910048775
3,2.6534436636855245,0.14449873812510755
3,2.3225701469131286,0.012416937115938706
3,1.9888884728593945,0.232565367545516
3,1.8540859460195331,0.18463582883221408
3,1.4570160610230702,0.11544011849674232
3,2.3421898215521635,0.08562440335530397
3,1.7964862960638748,0.19397921248118505
3,1.9379326886839727,0.16391426256374209
3,2.193242646546975,0.1629061720505694
3,2.653898024487362,0.03632775007626325
3,2.0779098665608964,0.197293525585242
3,2.475585412165701,0.1956673713106204
3,2.5414271103109147,0.13313427057903607
3,2.3162934039595333,0.21250037493645482
3,1.7522202025379514,0.2040841297055958
3,2.119583208243579,0.15543240568818523
3,2.303512258782721,0.03349825257538977
3,2.133519596298175,0.09438252090266047
3,2.4278594865268435,0.07191711241465784
3,1.9980125226647063,0.22980963755293232
3,2.220304180774314,0.06943976274075812
3,2.491639845011929,0.19539405786946
3,2.1772247180706774,0.028525275789165368
3,2.691825670415068,0.16829622124804078
3,2.6754890431618756,0.10367784184213025
3,2.3505016031469497,0.024186756577746573
3,2.6611015777630955,0.01958659339419736
3,1.9483916235130079,0.11876501638945855
3,2.055888157361305,0.43882387100124953
3,1.8986451560276758,0.08726036684971514
3,1.980294639472564,0.2372639826518242
3,2.1214538600508837,0.12743648044607056
3,2.7276982756948627,0.0691797890689437
3,2.0431672013771576,0.08173860122268503
3,2.0570380364344176,0.031051530596956933
3,2.077081653257168,0.03365841302634164
3,1.5767729530066155,0.01572677013105353
3,2.395095554959372,0.1419147985808883
3,1.621655108032066,0.05629444908690528
3,2.143340670964158,0.20718273429654208
3,1.4543190073337988,0.04210086287615673
3,2.7017910582164717,0.14980513051461103
3,1.457353458835478,0.20184916215913967
3,1.5389490120571934,0.07505397567991326
3,2.413097593305212,0.13154489737661818
3,1.7420368743717463,0.1974358369340931
3,1.9493926891042361,0.05859005645694885
3,2.0150702660021125,0.0860448271258937
3,1.3744500905971813,0.09281945337788104
3,1.8688111640285343,0.038702785635148874
3,2.7105398985947815,0.21235927615594505
3,2.3763400784964297,0.03003091552737902
3,1.9077323135272115,0.13801333039666291
3,1.3784929652711022,0.0750075623746365
3,2.174208474941922,0.1273022369985494
3,1.766725068534969,0.17081621755133017
3,2.3497635264265693,0.11820557626799047
3,2.6613447206356797,0.22402190964954613
3,2.2351479691340197,0.15899027552512482
3,2.724906796125587,0.18670178222330566
3,2.290016011976109,0.15127498304739703
3,2.2946943750837585,0.21300693780328092
3,2.334211768982228,0.027278176875620324
3,1.8880255120331355,0.13202796009649015
3,2.285737954581361,0.021102306217511423
3,2.513823668579808,0.19317437180413405
3,2.1265301250911786,0.13763347595616782
3,2.1972836271288383,0.10884845193413417
3,2.0130830150975716,0.0459610983339441
3,2.17915718230881,0.1257927827068826
3,1.9516544066895676,0.0758084425951561
3,2.1855892076196044,0.23562767205921425
3,1.4567618280374486,0.2027240910013902
3,2.153860228551269,0.2972132817607154
3,1.463585241669528,0.06678388079796752
3,2.1689883835900226,0.13079661929770983
3,1.8086139214361994,0.13259730072664475
3,1.8086139214361994,0.18797457861797245
3,1.1014578047914367,0.1215635029887907
3,2.3628404261673714,0.04079087510252607
3,2.3662373367194727,0.05753883529374741
3,2.321970761558245,0.0609173980532024
3,2.4213763414747427,0.1307025199544074
3,1.3679383920831774,0.056415406958227624
3,2.5299767753775155,0.17042488087052599
3,2.492777279646866,0.11565742151756374
3,1.5944542084861266,0.1185393383568439
3,2.3059455623992138,0.11147750141778388
3,1.9696146856097418,0.2803160808327704
3,2.5424620280888846,0.16336268787556402
3,2.578813899858058,0.1390254427223807
3,2.2489062735298595,0.08878823543977866
3,2.151314075999837,0.011861119074206634
3,2.6498407945332096,0.23701766775763944
3,2.5413642776837047,0.026814351022367486
3,2.8586767119541596,0.15125573936859382
3,2.3902275026823347,0.08942139909453976
3,1.9673204478133188,0.059595622682078464
3,2.314328685342387,0.19904951073316807
3,2.6947325765050882,0.2579946991948944
3,2.2287326683966384,0.10359531199353857
3,1.899052790262368,0.16423554949879632
3,2.264021697708788,0.04247010727953741
3,1.7864603514442579,0.019587809565457612
3,2.5508551960189645,0.04138413482302747
3,2.4144620321420094,0.1876841316634576
3,2.074780231410978,0.23496554143018872
