shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
427,3,0.12287332231205662,,
428,3,0.119892154722132,,
430,1,0.09699452563426783,,
432,1,0.019262434713612483,,
433,1,0.16298750106377832,,
435,1,0.20936094059262503,,
436,2,0.2630363540260249,,
441,4,0.2208393438129724,,
446,2,0.19969395543646176,,
447,1,0.2431635190586123,,
448,1,0.23368192098999388,,
452,2,0.22128070451258552,,
453,1,0.18306865225625368,,
459,1,0.2480420053894617,,
460,2,0.19775732385384423,,
462,2,0.16531799310906636,,
469,1,0.08664701640027801,,
470,1,0.07218297163773862,,
473,1,0.19383002085989856,,
477,1,0.2882451311719202,,
478,2,0.17677464611720273,,
479,1,0.16652106601829608,,
480,1,0.05884690160104993,,
483,3,0.21813152282103965,,
484,1,0.2418176815123642,,
487,1,0.2260647030744559,,
495,1,0.10422177822788847,,
500,2,0.2573160463471921,,
501,1,0.2373311760034042,,
504,1,0.30211437515818007,,
510,1,0.24107645408712064,,
512,2,0.34020262852351374,,
517,1,0.24826303460000895,,
520,1,0.3398791641872102,,
521,1,0.2089345998569694,,
522,1,0.004475626298839868,,
528,1,0.24955285459865764,,
534,1,0.09186872024632807,,
536,1,0.09171943037459308,,
537,1,0.15795482958595713,,
539,3,0.2853262316610823,,
541,1,0.359331966206119,,
543,1,0.23790360957443762,,
551,1,0.28346949440356567,,
559,2,0.18739935634474367,,
563,1,0.17944618701573908,,
565,1,0.3333527934864427,,
572,1,0.3226894023165553,,
573,1,0.07484646947609631,,
574,1,0.12802606429171118,,
583,1,0.053813640003502174,,
586,1,0.17007825149349068,,
589,1,0.003565074251054819,,
594,1,0.311639286758427,,
596,1,0.09415035783748761,,
598,1,0.40810137673764213,,
600,1,0.1523011419412544,,
602,1,0.09329270193710454,,
606,2,0.20236872077787488,,
610,1,0.0386635294013011,,
611,1,0.029138102843830508,,
616,1,0.29687494426031674,,
628,1,0.20233886147844027,,
641,1,0.09876376164357699,,
644,1,0.18550655159870083,,
645,2,0.2668115295363765,,
646,1,0.060248691973385816,,
653,1,0.24691560622769837,,
659,1,0.2709627065628827,,
664,1,0.3379949283331808,,
684,1,0.11652267538729999,,
691,1,0.08329260069941538,,
701,1,0.30048716604944553,,
705,1,0.18528041778739873,,
706,1,0.19066215891345195,,
707,2,0.15659420893472714,,
715,1,0.16262008792685556,,
720,1,0.1889893958919319,,
728,1,0.24331755377124895,,
743,1,0.2917646517349529,,
752,1,0.17405686148195093,,
756,1,0.10611227725288426,,
762,1,0.19469825603004684,,
770,1,0.24302682810834425,,
772,1,0.2230921154996249,,
779,1,0.25033984672004367,,
786,1,0.16043660972724158,,
788,1,0.2517943855773985,,
802,1,0.2869759209054596,,
807,1,0.3304407786626167,,
814,1,0.17981863361453906,,
816,1,0.25145677959856644,,
817,1,0.15719487173384783,,
819,1,0.3446792073536202,,
826,1,0.34507017366911374,,
833,1,0.2958444042327522,,
838,1,0.0759238600796817,,
